Numero da loja,Numero do produto,Mes da venda,Ano da venda,Quantidade vendida
14,21,1,2021,2
14,22,1,2021,39
14,23,1,2021,50
14,24,1,2021,13
14,25,1,2021,37
14,26,1,2021,9
14,27,1,2021,39
14,28,1,2021,20
14,29,1,2021,24
14,30,1,2021,20
14,31,1,2021,6
14,32,1,2021,13
14,33,1,2021,7
14,34,1,2021,28
14,35,1,2021,16
14,36,1,2021,36
14,37,1,2021,12
14,38,1,2021,10
14,39,1,2021,45
14,40,1,2021,50
14,41,1,2021,3
14,42,1,2021,22
14,43,1,2021,6
14,44,1,2021,0
14,45,1,2021,38
14,46,1,2021,14
14,47,1,2021,49
14,48,1,2021,44
14,49,1,2021,33
14,50,1,2021,27
15,1,1,2021,32
15,2,1,2021,35
15,3,1,2021,2
15,4,1,2021,44
15,5,1,2021,44
15,6,1,2021,45
15,7,1,2021,38
15,8,1,2021,13
15,9,1,2021,27
15,10,1,2021,19
15,11,1,2021,19
15,12,1,2021,37
15,13,1,2021,32
15,14,1,2021,21
15,15,1,2021,17
15,16,1,2021,42
15,17,1,2021,35
15,18,1,2021,14
15,19,1,2021,44
15,20,1,2021,13
15,21,1,2021,15
15,22,1,2021,46
15,23,1,2021,39
15,24,1,2021,3
15,25,1,2021,13
15,26,1,2021,5
15,27,1,2021,35
15,28,1,2021,49
15,29,1,2021,50
15,30,1,2021,28
15,31,1,2021,20
15,32,1,2021,50
15,33,1,2021,15
15,34,1,2021,12
15,35,1,2021,39
15,36,1,2021,28
15,37,1,2021,21
15,38,1,2021,15
15,39,1,2021,15
15,40,1,2021,35
15,41,1,2021,5
15,42,1,2021,3
15,43,1,2021,19
15,44,1,2021,46
15,45,1,2021,45
15,46,1,2021,22
15,47,1,2021,48
15,48,1,2021,35
15,49,1,2021,50
15,50,1,2021,42
16,1,1,2021,4
16,2,1,2021,33
16,3,1,2021,8
16,4,1,2021,35
16,5,1,2021,49
16,6,1,2021,37
16,7,1,2021,44
16,8,1,2021,38
16,9,1,2021,23
16,10,1,2021,27
16,11,1,2021,13
16,12,1,2021,8
16,13,1,2021,15
16,14,1,2021,35
16,15,1,2021,14
16,16,1,2021,30
16,17,1,2021,10
16,18,1,2021,2
16,19,1,2021,0
16,20,1,2021,33
16,21,1,2021,39
16,22,1,2021,42
16,23,1,2021,27
16,24,1,2021,15
16,25,1,2021,40
16,26,1,2021,1
16,27,1,2021,35
16,28,1,2021,40
16,29,1,2021,31
16,30,1,2021,28
16,31,1,2021,22
16,32,1,2021,27
16,33,1,2021,17
16,34,1,2021,20
16,35,1,2021,43
16,36,1,2021,23
16,37,1,2021,26
16,38,1,2021,37
16,39,1,2021,18
16,40,1,2021,11
16,41,1,2021,17
16,42,1,2021,35
16,43,1,2021,30
16,44,1,2021,43
16,45,1,2021,19
16,46,1,2021,26
16,47,1,2021,28
16,48,1,2021,4
16,49,1,2021,43
16,50,1,2021,27
17,1,1,2021,36
17,2,1,2021,7
17,3,1,2021,5
17,4,1,2021,4
17,5,1,2021,3
17,6,1,2021,38
17,7,1,2021,25
17,8,1,2021,20
17,9,1,2021,31
17,10,1,2021,34
17,11,1,2021,4
17,12,1,2021,9
17,13,1,2021,0
17,14,1,2021,12
17,15,1,2021,3
17,16,1,2021,44
17,17,1,2021,32
17,18,1,2021,19
17,19,1,2021,27
17,20,1,2021,27
17,21,1,2021,43
17,22,1,2021,35
17,23,1,2021,15
17,24,1,2021,14
17,25,1,2021,4
17,26,1,2021,35
17,27,1,2021,9
17,28,1,2021,50
17,29,1,2021,6
17,30,1,2021,1
17,31,1,2021,18
17,32,1,2021,5
17,33,1,2021,4
17,34,1,2021,41
17,35,1,2021,43
17,36,1,2021,50
17,37,1,2021,30
17,38,1,2021,12
17,39,1,2021,15
17,40,1,2021,44
17,41,1,2021,11
17,42,1,2021,46
17,43,1,2021,16
17,44,1,2021,48
17,45,1,2021,41
17,46,1,2021,28
17,47,1,2021,38
17,48,1,2021,39
17,49,1,2021,39
17,50,1,2021,44
18,1,1,2021,0
18,2,1,2021,32
18,3,1,2021,7
18,4,1,2021,49
18,5,1,2021,48
18,6,1,2021,48
18,7,1,2021,3
18,8,1,2021,46
18,9,1,2021,48
18,10,1,2021,19
18,11,1,2021,5
18,12,1,2021,0
18,13,1,2021,0
18,14,1,2021,10
18,15,1,2021,41
18,16,1,2021,44
18,17,1,2021,30
18,18,1,2021,36
18,19,1,2021,45
18,20,1,2021,7
18,21,1,2021,3
18,22,1,2021,6
18,23,1,2021,50
18,24,1,2021,36
18,25,1,2021,3
18,26,1,2021,2
18,27,1,2021,11
18,28,1,2021,9
18,29,1,2021,41
18,30,1,2021,2
18,31,1,2021,40
18,32,1,2021,8
18,33,1,2021,49
18,34,1,2021,12
18,35,1,2021,0
18,36,1,2021,17
18,37,1,2021,37
18,38,1,2021,37
18,39,1,2021,22
18,40,1,2021,21
18,41,1,2021,28
18,42,1,2021,24
18,43,1,2021,31
18,44,1,2021,3
18,45,1,2021,12
18,46,1,2021,40
18,47,1,2021,19
18,48,1,2021,1
18,49,1,2021,26
18,50,1,2021,32
19,1,1,2021,32
19,2,1,2021,37
19,3,1,2021,40
19,4,1,2021,15
19,5,1,2021,47
19,6,1,2021,7
19,7,1,2021,3
19,8,1,2021,40
19,9,1,2021,50
19,10,1,2021,30
19,11,1,2021,4
19,12,1,2021,42
19,13,1,2021,4
19,14,1,2021,36
19,15,1,2021,32
19,16,1,2021,30
19,17,1,2021,15
19,18,1,2021,3
19,19,1,2021,49
19,20,1,2021,26
19,21,1,2021,26
19,22,1,2021,9
19,23,1,2021,45
19,24,1,2021,47
19,25,1,2021,35
19,26,1,2021,31
19,27,1,2021,36
19,28,1,2021,1
19,29,1,2021,6
19,30,1,2021,26
19,31,1,2021,14
19,32,1,2021,40
19,33,1,2021,49
19,34,1,2021,9
19,35,1,2021,9
19,36,1,2021,7
19,37,1,2021,43
19,38,1,2021,41
19,39,1,2021,44
19,40,1,2021,29
19,41,1,2021,45
19,42,1,2021,24
19,43,1,2021,32
19,44,1,2021,24
19,45,1,2021,40
19,46,1,2021,6
19,47,1,2021,35
19,48,1,2021,28
19,49,1,2021,37
19,50,1,2021,18
20,1,1,2021,23
20,2,1,2021,3
20,3,1,2021,11
20,4,1,2021,28
20,5,1,2021,44
20,6,1,2021,6
20,7,1,2021,8
20,8,1,2021,3
20,9,1,2021,6
20,10,1,2021,40
20,11,1,2021,23
20,12,1,2021,29
20,13,1,2021,48
20,14,1,2021,32
20,15,1,2021,15
20,16,1,2021,35
20,17,1,2021,22
20,18,1,2021,14
20,19,1,2021,30
20,20,1,2021,36
20,21,1,2021,33
20,22,1,2021,22
20,23,1,2021,45
20,24,1,2021,11
20,25,1,2021,17
20,26,1,2021,6
20,27,1,2021,42
20,28,1,2021,15
20,29,1,2021,15
20,30,1,2021,41
20,31,1,2021,4
20,32,1,2021,24
20,33,1,2021,15
20,34,1,2021,32
20,35,1,2021,41
20,36,1,2021,36
20,37,1,2021,11
20,38,1,2021,24
20,39,1,2021,22
20,40,1,2021,14
20,41,1,2021,43
20,42,1,2021,34
20,43,1,2021,21
20,44,1,2021,43
20,45,1,2021,18
20,46,1,2021,28
20,47,1,2021,44
20,48,1,2021,7
20,49,1,2021,44
20,50,1,2021,38
21,1,1,2021,27
21,2,1,2021,26
21,3,1,2021,29
21,4,1,2021,7
21,5,1,2021,29
21,6,1,2021,15
21,7,1,2021,7
21,8,1,2021,50
21,9,1,2021,1
21,10,1,2021,25
21,11,1,2021,2
21,12,1,2021,31
21,13,1,2021,4
21,14,1,2021,47
21,15,1,2021,36
21,16,1,2021,18
21,17,1,2021,24
21,18,1,2021,12
21,19,1,2021,36
21,20,1,2021,19
21,21,1,2021,25
21,22,1,2021,13
21,23,1,2021,1
21,24,1,2021,13
21,25,1,2021,20
21,26,1,2021,39
21,27,1,2021,14
21,28,1,2021,26
21,29,1,2021,15
21,30,1,2021,6
21,31,1,2021,11
21,32,1,2021,19
21,33,1,2021,45
21,34,1,2021,38
21,35,1,2021,32
21,36,1,2021,37
21,37,1,2021,7
21,38,1,2021,37
21,39,1,2021,39
21,40,1,2021,33
21,41,1,2021,22
21,42,1,2021,9
21,43,1,2021,29
21,44,1,2021,26
21,45,1,2021,46
21,46,1,2021,47
21,47,1,2021,19
21,48,1,2021,49
21,49,1,2021,13
21,50,1,2021,9
22,1,1,2021,20
22,2,1,2021,30
22,3,1,2021,14
22,4,1,2021,39
22,5,1,2021,38
22,6,1,2021,21
22,7,1,2021,7
22,8,1,2021,39
22,9,1,2021,31
22,10,1,2021,20
22,11,1,2021,25
22,12,1,2021,39
22,13,1,2021,40
22,14,1,2021,44
22,15,1,2021,14
22,16,1,2021,30
22,17,1,2021,10
22,18,1,2021,41
22,19,1,2021,19
22,20,1,2021,26
22,21,1,2021,44
22,22,1,2021,14
22,23,1,2021,5
22,24,1,2021,10
22,25,1,2021,14
22,26,1,2021,25
22,27,1,2021,20
22,28,1,2021,11
22,29,1,2021,14
22,30,1,2021,0
22,31,1,2021,33
22,32,1,2021,2
22,33,1,2021,17
22,34,1,2021,33
22,35,1,2021,15
22,36,1,2021,46
22,37,1,2021,34
22,38,1,2021,47
22,39,1,2021,43
22,40,1,2021,13
22,41,1,2021,5
22,42,1,2021,49
22,43,1,2021,2
22,44,1,2021,41
22,45,1,2021,38
22,46,1,2021,38
22,47,1,2021,1
22,48,1,2021,23
22,49,1,2021,6
22,50,1,2021,30
23,1,1,2021,8
23,2,1,2021,9
23,3,1,2021,6
23,4,1,2021,48
23,5,1,2021,25
23,6,1,2021,20
23,7,1,2021,37
23,8,1,2021,36
23,9,1,2021,6
23,10,1,2021,23
23,11,1,2021,25
23,12,1,2021,34
23,13,1,2021,10
23,14,1,2021,17
23,15,1,2021,39
23,16,1,2021,36
23,17,1,2021,43
23,18,1,2021,18
23,19,1,2021,25
23,20,1,2021,25
23,21,1,2021,32
23,22,1,2021,2
23,23,1,2021,10
23,24,1,2021,43
23,25,1,2021,2
23,26,1,2021,35
23,27,1,2021,27
23,28,1,2021,20
23,29,1,2021,11
23,30,1,2021,20
23,31,1,2021,32
23,32,1,2021,46
23,33,1,2021,5
23,34,1,2021,25
23,35,1,2021,12
23,36,1,2021,31
23,37,1,2021,20
23,38,1,2021,22
23,39,1,2021,41
23,40,1,2021,33
23,41,1,2021,28
23,42,1,2021,40
23,43,1,2021,22
23,44,1,2021,38
23,45,1,2021,7
23,46,1,2021,43
23,47,1,2021,47
23,48,1,2021,7
23,49,1,2021,18
23,50,1,2021,3
24,1,1,2021,24
24,2,1,2021,47
24,3,1,2021,10
24,4,1,2021,8
24,5,1,2021,36
24,6,1,2021,16
24,7,1,2021,42
24,8,1,2021,6
24,9,1,2021,11
24,10,1,2021,17
24,11,1,2021,38
24,12,1,2021,16
24,13,1,2021,17
24,14,1,2021,48
24,15,1,2021,20
24,16,1,2021,5
24,17,1,2021,41
24,18,1,2021,45
24,19,1,2021,12
24,20,1,2021,24
24,21,1,2021,31
24,22,1,2021,47
24,23,1,2021,17
24,24,1,2021,19
24,25,1,2021,36
24,26,1,2021,11
24,27,1,2021,6
24,28,1,2021,18
24,29,1,2021,19
24,30,1,2021,40
24,31,1,2021,18
24,32,1,2021,25
24,33,1,2021,9
24,34,1,2021,36
24,35,1,2021,44
24,36,1,2021,17
24,37,1,2021,18
24,38,1,2021,41
24,39,1,2021,43
24,40,1,2021,1
24,41,1,2021,9
24,42,1,2021,1
24,43,1,2021,34
24,44,1,2021,15
24,45,1,2021,7
24,46,1,2021,12
24,47,1,2021,4
24,48,1,2021,37
24,49,1,2021,42
24,50,1,2021,48
25,1,1,2021,41
25,2,1,2021,44
25,3,1,2021,31
25,4,1,2021,34
25,5,1,2021,45
25,6,1,2021,8
25,7,1,2021,39
25,8,1,2021,26
25,9,1,2021,48
25,10,1,2021,6
25,11,1,2021,18
25,12,1,2021,29
25,13,1,2021,13
25,14,1,2021,45
25,15,1,2021,19
25,16,1,2021,49
25,17,1,2021,6
25,18,1,2021,37
25,19,1,2021,15
25,20,1,2021,44
25,21,1,2021,33
25,22,1,2021,19
25,23,1,2021,43
25,24,1,2021,29
25,25,1,2021,0
25,26,1,2021,5
25,27,1,2021,8
25,28,1,2021,6
25,29,1,2021,42
25,30,1,2021,30
25,31,1,2021,10
25,32,1,2021,41
25,33,1,2021,47
25,34,1,2021,19
25,35,1,2021,46
25,36,1,2021,26
25,37,1,2021,44
25,38,1,2021,15
25,39,1,2021,0
25,40,1,2021,30
25,41,1,2021,20
25,42,1,2021,19
25,43,1,2021,7
25,44,1,2021,47
25,45,1,2021,1
25,46,1,2021,3
25,47,1,2021,22
25,48,1,2021,28
25,49,1,2021,29
25,50,1,2021,48
26,1,1,2021,24
26,2,1,2021,30
26,3,1,2021,6
26,4,1,2021,9
26,5,1,2021,44
26,6,1,2021,24
26,7,1,2021,49
26,8,1,2021,49
26,9,1,2021,18
26,10,1,2021,37
26,11,1,2021,14
26,12,1,2021,11
26,13,1,2021,19
26,14,1,2021,4
26,15,1,2021,24
26,16,1,2021,25
